"","id_project","id_req","id_frame","id_task","desc_frameFam","num_estimate","num_estDur","num_actDur","num_logError"
"3164","F6744G13","FK2D","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3165","F5530G13","FS5WB","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3166","F5530G11","FK1S","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3167","F6646G2","FG2K","7FA.03","0010","7/1FA",20.1767432639884,27,2,2.31138343700016
"3168","F5476G8","FM3N","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3169","F6159G13","FS5VB","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3170","F6820G9","CR3L","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3171","F4275G6","FS5VF","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3172","F5951G5","FW4O","7FA.03","0010","7/1FA",20.1767432639884,27,112,-1.71396825373499
"3173","F7006G40","FR2V","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3174","F6843G5","FW3X","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3175","F5530G14","FW3X","7FA.03","0010","7/1FA",20.1767432639884,27,144,-1.9652826820159
"3176","F5530G14","FA1W","7FA.03","0010","7/1FA",20.1767432639884,27,144,-1.9652826820159
"3178","F7366G1","FW4O","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3179","F6214G2","FS5VF","7FA.03","0010","7/1FA",20.1767432639884,22,1,3.0045306175601
"3180","F6823G4","FP4C","7FA.03","0010","7/1FA",20.1767432639884,17,1,3.0045306175601
"3181","F6655G10","FS5S","7FA.03","0010","7/1FA",20.1767432639884,27,2,2.31138343700016
"3183","F5786G13","FA1W","7FA.03","0010","7/1FA",20.1767432639884,27,3,1.90591832889199
"3184","F6218G10","FK8G","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3187","F7131G7","FA1U","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3188","F5786G13","FG2K","7FA.03","0010","7/1FA",20.1767432639884,27,3,1.90591832889199
"3190","F6266G7","FG2K","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3191","F5959G14","FS5W","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3192","F5959G14","FR2V","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3194","F5658G09","FC4N","7FA.03","0010","7/1FA",20.1767432639884,18,26,-0.253565920461378
"3195","F5959G14","FG2K","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3196","F5959G14","FK2D","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3197","F6744G12","FZ1Z","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3198","F3771G10","FG2K","7FA.03","0010","7/1FA",20.1767432639884,26,1,3.0045306175601
"3199","F6783G1","FK2D","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3200","F7308G7","FT7K","7FA.03","0010","7/1FA",20.1767432639884,27,22,-0.0865118357982122
"3201","F7308G7","FV1Y","7FA.03","0010","7/1FA",20.1767432639884,27,22,-0.0865118357982122
"3202","F5959G14","FK9A","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3203","F6223G11","FM3NA","7FA.03","0010","7/1FA",20.1767432639884,27,2,2.31138343700016
"3206","F5959G14","FW4O","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3208","F5959G14","FC3K","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3209","F5959G14","FT7J","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3211","F7006G52","CR3L","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3212","F7075G7","FS5VF","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3213","F6382G10","FZ1Z","7FA.03","0010","7/1FA",20.1767432639884,27,3,1.90591832889199
"3214","F6696G1","FG2K","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3216","F7075G8","FK2D","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3217","F7006G53","FS6C","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3219","F5991G11","FP4C","7FA.03","0010","7/1FA",20.1767432639884,15,1,3.0045306175601
"3225","F6218G10","FV7G","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3226","F7173G9","FR2J","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3227","F6801G5","FK8X","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3228","F5991G15","FK6P","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3230","F5748G7","FZ2D","7FA.03","0010","7/1FA",20.1767432639884,27,244,-2.4926376077331
"3231","F7084G4","FV1Y","7FA.03","0010","7/1FA",20.1767432639884,27,2,2.31138343700016
"3232","F6229G24","FZ1Z","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3233","F6229G25","FV7L","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3234","F5959G14","FC4N","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3237","F6402G6","FP3B","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3239","F6402G6","FM1K","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3240","F6402G6","FK8X","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3241","F6402G6","FL3H","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3242","F6775G10","FR2V","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3243","F6229G25","FK2D","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3245","F6122G10","FT7K","7FA.03","0010","7/1FA",20.1767432639884,27,20,0.00879834400611301
"3246","F6559G7","FM1K","7FA.03","0010","7/1FA",20.1767432639884,11,2,2.31138343700016
"3250","F6122G6","FS5VB","7FA.03","0010","7/1FA",20.1767432639884,27,2,2.31138343700016
"3253","F6643G16","FS5VF","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3254","F6001G11","FS6C","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3255","F6719G2","FK8G","7FA.03","0010","7/1FA",20.1767432639884,27,35,-0.55081744392931
"3256","F6404G10","FA1UA","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3257","F6719G3","FS5VD","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3259","F6002G13","FA1U","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3263","F6775G9","FM3NA","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3264","F6404G10","FW4I","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3265","F6775G9","FW3X","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3267","F6002G14","FK1G","7FA.03","0010","7/1FA",20.1767432639884,13,1,3.0045306175601
"3269","F5932G8","FW4O","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3271","F5932G9","FK8X","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3272","F6919G4","FV1Y","7FA.03","0010","7/1FA",20.1767432639884,1,6,1.21277114833205
"3273","F6588G14","FF1G","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3275","F4979G11","FR2V","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3276","F4979G11","FT7J","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3277","F4979G11","FK2D","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3278","F4979G11","FV1YA","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3279","F5658G09","FV1YA","7FA.03","0010","7/1FA",20.1767432639884,18,26,-0.253565920461378
"3280","F6791G8","CR3L","7FA.03","0010","7/1FA",20.1767432639884,27,2,2.31138343700016
"3281","F6931G4","FV7H","7FA.03","0010","7/1FA",20.1767432639884,1,4,1.61823625644021
"3283","F5658G5","FK9A","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3284","F6121G6","FT7K","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3287","F6820G10","FG2KA","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3290","F6820G8","FP4C","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3291","F6892G5","FG2KB","7FA.03","0010","7/1FA",20.1767432639884,27,2,2.31138343700016
"3292","F4979G9","FV7B","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3293","F7231G3","FW3X","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3294","F7231G3","FT7J","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3295","F7006G40","FR2J","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3296","F7006G40","FT7K","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3297","F7006G40","FA1U","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3298","F7006G40","FV1Y","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3299","F5658G8","FK2D","7FA.03","0010","7/1FA",20.1767432639884,27,30,-0.396666764102052
"3300","F6133G20","FS5VD","7FA.03","0010","7/1FA",20.1767432639884,10,1,3.0045306175601
"3301","F6971G17","CR3L","7FA.03","0010","7/1FA",20.1767432639884,27,374,-2.91972517985443
"3302","F6823G5","FS5W","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
