id_project,id_task,num_totalHours
F6890G7,0941,6
F6890G7,0947001,1.5
F6890G7,0969,349
F6890G7,1026,5
F6890G7,1105,24
F6890G7,1121,2.875
F6890G7,1121VDS,2.125
F6890G7,1127,2
F6890G7,1215,0.5
F6890G7,1605,58
F6890G7,1612001,3
F6890G7,1643,17.5
F6890G7,4108,3
F6890G7,557T,143.5
F6890G7,A010PC,9.454545455
F6890G7,A010PCA,24.72727273
F6890G7,A010PCB,15.27272727
F6890G7,A053,61
F6890G7,A144,19
F6890G7,A179,10
F6890G7,A204,18
F6890G7,A268,3
F6890G8,0024,34
F6890G8,0805001,84.5
F6891G3,0010,6.75
F6891G3,0010001,9.75
F6891G3,0024001,8
F6891G3,0404001,53
F6891G3,0414,5.1
F6891G3,0414001,3.9
F6891G3,0414CGEA,2
F6891G3,0471,15.10588235
F6891G3,0471001,12.84705882
F6891G3,0492001,4
F6891G3,0513,232
F6891G3,0544,2
F6891G3,0548001,1
F6891G3,0559001,3
F6891G3,0564,4
F6891G3,0566,83
F6891G3,0701,51.16
F6891G3,0701001,39.8
F6891G3,0702,45
F6891G3,0703,37
F6891G3,0717,26
F6891G3,0726001,96
F6891G3,0799,46
F6891G3,0802001,257
F6891G3,0805001,75
F6891G3,0811,120.0818182
F6891G3,0811001,64.99090909
F6891G3,0962,278.36
F6891G3,0962001,139
F6891G3,0991,4
F6891G3,1105,32
F6891G3,1121,36.1375
F6891G3,1121002,137.05
F6891G3,1121002,137.05
F6891G3,1213,23
F6891G3,1213VD,3
F6891G3,1214,4
F6891G3,1502001,34
F6891G3,A010,28
F6891G3,A010PC,51
F6891G3,A041,19
F6891G3,A122,40.22173913
F6891G3,A122001,81.15869565
F6891G3,A122001,81.15869565
F6891G3,A122VD,39
F6891G3,A210,425
F6891G3,A210,425
F6891G4,0929,10
F6891G4,0929VD,13.5
F6892G5,0301,35.88
F6892G5,0301001,35.88
F6892G5,0302001,7
F6892G5,0314001,4.5
F6892G5,0331001,39
F6892G5,0401,35.79130435
F6892G5,0401001,42.46956522
F6892G5,0414,17.92941176
F6892G5,0414001,22.44705882
F6892G5,0414ASE,4.714285714
F6892G5,0414CDE,9
F6892G5,0414DCEA,7.571428571
F6892G5,0414HYE,4.714285714
F6892G5,0417,4
F6892G5,0422,26
F6892G5,0442001,52.73658537
F6892G5,0442002,34.9804878
F6892G5,0445,6
F6892G5,0463,11
F6892G5,0639001,6
F6892G5,0920001,121.5
F6892G5,0976001,109.5
F6892G5,1105002,37
F6892G5,1127,2
F6892G5,557T001,54
F6892G5,557TVDRA,1
F6892G5,A010,457.6637168
F6892G5,A010ADE,178.5486726
F6892G5,A010CBM,163.7522124
F6892G5,A010PC,183.2566372
F6892G5,A014,28
F6892G5,A062,6
F6892G5,A160001,5
F6892G5,A210,75.95294118
F6892G5,A210001,42.07058824
F6896G9,0100AA,1
F6896G9,1625,10
F6896G9,1625VDR,4.375
F6897G4,0010,35
F6897G4,0017AQE,10.70454545
F6897G4,0017BQE,11.38636364
F6897G4,0017BTE,11.38636364
F6897G4,0017CBE,11.38636364
F6897G4,0017CCE,11.38636364
F6897G4,0017CIE,16.84090909
F6897G4,0017DKE,11.38636364
F6897G4,0017EZE,10.70454545
F6897G4,0017HFE,15.13636364
F6897G4,0017HLE,11.38636364
F6897G4,0024,40
F6897G4,0082,142.5
F6897G4,0100AA,0.7
F6897G4,0100SSF,2.06
F6897G4,0124BBE,30.81081081
F6897G4,0124BCE,32.16216216
F6897G4,0124BDE,30.81081081
F6897G4,0124BEE,30.81081081
F6897G4,0124BFE,32.16216216
F6897G4,0124BLE,29.45945946
F6897G4,0124BME,29.45945946
F6897G4,0124BNE,29.45945946
F6897G4,0124BRE,29.45945946
F6897G4,0124BSE,28.10810811
F6897G4,0124BTE,29.45945946
F6897G4,0124CDE,28.10810811
F6897G4,0124CEE,29.45945946
F6897G4,0124CSE,29.45945946
F6897G4,0124CTE,27.09459459
F6897G4,0124EWE,29.45945946
F6897G4,0124EXE,29.45945946
F6897G4,0124FAE,28.10810811
F6897G4,0124FUE,28.10810811
F6897G4,0124KAE,29.45945946
F6897G4,0204,3
F6897G4,0212,0.5
F6897G4,0234,6.5
F6897G4,0301,19.5
F6897G4,0302,3
F6897G4,0306,26
F6897G4,0313,53
F6897G4,0314,5
F6897G4,0326,9
F6897G4,0331,37.6375
F6897G4,0331ALE,34.9375
F6897G4,0331AME,31.5625
F6897G4,0331AQE,26.8375
F6897G4,0331BBE,30.8875
F6897G4,0331BDE,29.5375
F6897G4,0331DDE,28.1875
F6897G4,0331ECE,28.1875
F6897G4,0331EHE,27.5125
F6897G4,0331FNE,30.8875
F6897G4,0331GAE,28.1875
F6897G4,0331GCE,28.8625
F6897G4,0331GHE,28.1875
F6897G4,0331GME,28.1875
F6897G4,0331GRE,27.175
F6897G4,0401,48.5
F6897G4,0404,17
F6897G4,0414,299.2313433
F6897G4,0414ASE,111.5074627
F6897G4,0414CDE,111.5074627
F6897G4,0414CFE,110.8358209
F6897G4,0414CHE,112.8507463
F6897G4,0414CKE,112.8507463
F6897G4,0414CME,113.5223881
F6897G4,0414CNE,112.8507463
F6897G4,0414CPE,112.1791045
F6897G4,0414CTE,112.8507463
F6897G4,0414CVE,114.1940299
F6897G4,0414CYE,112.1791045
F6897G4,0414CZE,112.8507463
F6897G4,0414DJE,112.1791045
F6897G4,0414DVE,112.1791045
F6897G4,0414DWE,112.1791045
F6897G4,0414HYE,112.1791045
F6897G4,0415,19
F6897G4,0416,27
F6897G4,0417,20.5
F6897G4,0418,41.5
F6897G4,0419,24
F6897G4,0420,22
F6897G4,0422,92
F6897G4,0431001,6
F6897G4,0432,44
F6897G4,0434,31.5
F6897G4,0436,17
F6897G4,0445,15
F6897G4,0463,28
F6897G4,0470,8
F6897G4,0471,46.05789474
F6897G4,0471001,32.1
F6897G4,0474,27.26875
F6897G4,0474001,28.64375
F6897G4,0477,17.5
F6897G4,0492001,32
F6897G4,0507,11.28571429
F6897G4,0507LL,7.714285714
F6897G4,0507VD,7.714285714
F6897G4,0509,13.05882353
F6897G4,0509LL,7.411764706
F6897G4,0509VD,8.117647059
F6897G4,0513,41.43902439
F6897G4,0513BEE,25.73170732
F6897G4,0559,54.64285714
F6897G4,0559LL,26.18571429
F6897G4,0572,6.75
F6897G4,0572LL,4.5
F6897G4,0585,146.253012
F6897G4,0585LL,56.51807229
F6897G4,0637,106
F6897G4,0701,50
F6897G4,0702,25
F6897G4,0703,14.5
F6897G4,0705,48
F6897G4,0717,13
F6897G4,0719,51.5
F6897G4,0722,4
F6897G4,0805,9
F6897G4,0908,88
F6897G4,0909,121
F6897G4,0924,18
F6897G4,0926,79
F6897G4,0929,3.8
F6897G4,0929LL,4.6
F6897G4,0962,202.787234
F6897G4,0962LL,70.0212766
F6897G4,0962VD,76.14893617
F6897G4,0965001,5.5
F6897G4,0969,20.5
F6897G4,0991,25.5
F6897G4,0994,189
F6897G4,1022,12.09090909
F6897G4,1022LL,7
F6897G4,1071,1
F6897G4,1082,2
F6897G4,1105,88
F6897G4,1118,78.5
F6897G4,1121,3
F6897G4,1127,12
F6897G4,1213,3
F6897G4,1214,3.5
F6897G4,1403,80.5
F6897G4,1604001,11.5
F6897G4,1634,86
F6897G4,1643,31
F6897G4,4108,1
F6897G4,557T,237.7608696
F6897G4,557TLL,86.4673913
F6897G4,A010,229.6071429
F6897G4,A010ADE,83.03571429
F6897G4,A010CBM,88.46428571
F6897G4,A010PC,88.46428571
F6897G4,A010PCA,86.42857143
F6897G4,A014,202.1408451
F6897G4,A014VD,83.83098592
F6897G4,A037LL,4
F6897G4,A042,3
F6897G4,A053,4
F6897G4,A105,4
F6897G4,A108,2
F6897G4,A130,7
F6897G4,A139,21
F6897G4,A179,6
F6897G4,A210,98.5
F6899G12,0010,11
F6899G12,0024,11
F6899G12,0086,11
F6899G13,0010,9
F6899G13,0024,11
F6899G13,A010,0.5
F6899G13,A210,80.7
F6899G14,A010,22
F6901G10,0414,6
F6901G10,0417,26.5
F6901G10,0422,2
F6901G10,0909,18
F6901G10,0972,10
F6901G10,1090,5
F6901G7,0086,2
F6901G7,0445,4.5
F6901G7,A010,1.5
F6901G7,A014,3.5
F6901G7,A014VDS,6
F6901G7,A210,1.5
F6901G8,0234,23
F6901G8,0909,41
F6901G8,1022,1
F6901G8,1022VD,1
F6901G9,0017CGE,7
F6901G9,0100AA,3.5
F6901G9,0124EXE,6
F6901G9,0301,27
F6901G9,0302,3
F6901G9,0313,26
F6901G9,0314,11
F6901G9,0401,20
F6901G9,0404,25
F6901G9,0414,1
F6901G9,0415,7
F6901G9,0417,17
F6901G9,0417,17
F6901G9,0422,43
F6901G9,0422,43
F6901G9,0434,4.5
F6901G9,0444,3.5
F6901G9,0444,3.5
F6901G9,0463,5
F6901G9,0470,1
F6901G9,0492,2
F6901G9,0509,4
F6901G9,0513,20.5
F6901G9,0637,18
F6901G9,0701,6
F6901G9,0909,28.3
F6901G9,0915001,75.9
F6901G9,0920,51.4
F6901G9,0924,130.3912871
F6901G9,0924001,195.3481188
F6901G9,0962,14.5
F6901G9,0994,21.5
F6901G9,1105,27
F6901G9,1121,2
F6901G9,1127,1.5
F6901G9,4108,1
F6901G9,557T001,63
F6901G9,9010,1
F6901G9,969G001,35.1
F6901G9,A010001,6
F6901G9,A062,2.5
F6901G9,A210,45.20454545
F6901G9,A210,45.20454545
F6901G9,A210001,30.47727273
F6904G3,0017CFE,3
F6904G3,0017HFE,5.4
F6904G3,0086001,94
F6904G3,0086A2CA,23.63636364
F6904G3,0086EACA,23.29545455
F6904G3,0086EBCA,22.95454545
F6904G3,0086ECCA,22.95454545
F6904G3,0086EQCA,22.95454545
F6904G3,0086ESCA,22.95454545
F6904G3,0086F5CA,27.72727273
F6904G3,0086F9CA,25.68181818
F6904G3,0086FWC,27.72727273
F6904G3,0086HDCA,25.68181818
F6904G3,0086JSCA,29.09090909
F6904G3,0086LCCA,29.09090909
F6904G3,0086LTCA,29.09090909
F6904G3,0086NJC,23.29545455
F6904G3,0086W8CA,25.68181818
F6904G3,0100AA,3
F6904G3,0401,9
F6904G3,0404,55.5
F6904G3,0414,16.28571429
F6904G3,0414CEE,12
F6904G3,0417001,20.97142857
F6904G3,0417002,28.4
F6904G3,0425,16
F6904G3,0444,29
F6904G3,0445,12.5
F6904G3,0463,10
F6904G3,0512,75.97368421
F6904G3,0512BEE,68.10526316
F6904G3,0797,10
F6904G3,0909,57.6
F6904G3,0909001,66.63529412
F6904G3,0918,16
F6904G3,0922,16
F6904G3,0961,12
F6904G3,0962,19
F6904G3,0962VD,14.63636364
F6904G3,0962VDS,8.090909091
F6904G3,0965,4
F6904G3,1047VD,15.40909091
F6904G3,1047VDS,5.590909091
F6904G3,1104,3
F6904G3,1105,10.5
F6904G3,1121,25.95652174
F6904G3,1121VDS,9.260869565
F6904G3,1403,34
F6904G3,4108,3
F6904G3,A010,24.85
F6904G3,A010PC,25.2
F6904G3,A019,21.89655172
F6904G3,A019VD,10.17241379
F6904G3,A019VDS,8.448275862
F6904G3,A209,25.65909091
F6904G3,A209VDS,8.613636364
F6904G3,A210,12
F6904G5,0100AA,1
F6904G5,0531001,8
F6904G5,0706,49.424
F6904G5,0706001,45.616
F6904G5,1604001,2
F6904G5,1625,14
F6904G5,A042,22
F6905G2,0010,3
F6905G2,0026,1
F6905G2,0086E5C,1
F6905G2,0086EEA,2
F6905G2,0086O6C,1
F6905G2,0086PEA,18
F6905G2,0086PEC,1
F6905G2,0404,112
F6905G2,0797,237
F6905G2,A010,6
F6905G2,A010PC,90
F6906G6,0802,223
F6909G3,0026,4
F6909G3,0124PSE,3
F6909G3,A014VDS,4
F6909G3,A108VDS,5
F6909G4,0024,88
F6909G4,0100AA,1
F6909G4,0124FLE,10
F6909G4,A010,539
F6909G4,A010PCA,43
F6909G4,A210,8
F6909G5,0100JA,1.5
F6909G5,0548VDS,0.5
F6909G5,1301,150.3
F6909G5,1301,150.3
F6909G5,A010,36
F6909G5,A210,1
F6909G7,0100AA,1.5
F6911G2,0100AA,1.5
F6911G2,0124FLE,12
F6911G2,A010,292.8504399
F6911G2,A010001,230.7741935
F6911G2,A010002,214.0234604
F6911G2,A010003,214.0234604
F6911G2,A210,7
F6911G3,0811,100.5
F6911G3,0811,100.5
F6911G3,A210,8
F6911G4,0100AA,1.2
F6911G4,0100JA,1.2
F6912G3,0404,72
F6913G7,0086,2.5
F6913G7,00861OA,10
F6913G7,0124,2
F6913G7,0124FLE,40
F6913G7,0331,5
F6913G7,0401,10.90909091
F6913G7,0401001,10.18181818
F6913G7,0401002,28.36363636
F6913G7,0401002,28.36363636
F6913G7,0414,0.5
F6913G7,0445,28.46590909
F6913G7,0445,28.46590909
F6913G7,0445001,13.46590909
F6913G7,0463,7.85
F6913G7,0463,7.85
F6913G7,0463001,5.9
F6913G7,0474,62.1
F6913G7,0474001,32.1
F6913G7,0585,74.64265734
F6913G7,0585001,99.16293706
F6913G7,0585003,111.4258741
F6913G7,0585003,111.4258741
F6913G7,0991,74.8
F6913G7,0991VDS,1.5
F6913G7,1159,9.9
F6913G7,1634VDS,2
F6913G7,A010,101.0775862
F6913G7,A010,101.0775862
F6913G7,A010002,50.19396552
F6913G7,A014,69.5
F6913G7,A014,69.5
F6913G7,A014VDS,1
F6913G7,A062,6.5
F6913G7,A062,6.5
F6913G7,A210,309.6730769
F6913G7,A210,309.6730769
F6913G7,A210001,106.9134615
F6913G7,F084001,11
F6913G7,F084001,11
F6913G8,0086TRC,27.5
F6913G8,0086Z6C,4.5
F6913G8,0100AA,3
F6913G8,0414,1
F6913G9,0100AA,1
F6913G9,0124,2
F6913G9,0124FLE,4
F6913G9,A010,112
F6913G9,A210,27
F6914G4,0086EAC,11
F6914G4,0100AA,2
F6914G4,0124,1
F6914G4,0124BXE,6.5
F6914G4,0124GBE,6.5
F6914G4,0124IBE,6.5
F6914G4,0414,4.5
F6914G4,0414CDE,2
F6914G4,0414CEE,4
F6914G4,0414CKE,5
F6914G4,0414CPE,7
F6914G4,0414DWE,2
F6914G4,0417,39.5
F6914G4,0418,42.5
F6914G4,0420,28
F6914G4,0422,9
F6914G4,0424,46
F6914G4,0425,58
F6914G4,0434,23
F6914G4,0477,17
F6914G4,0512,1
F6914G4,0513,63
F6914G4,0701,70.5
F6914G4,A010,85.84137931
F6914G4,A010001,48.6
F6914G4,A210,132.5
F6915G11,0100AA,1
F6915G11,A010,2
F6915G11,A210,68
F6915G12,0010,7.5
F6915G12,0024,2
F6915G12,0024PRE,17
F6915G12,0100AA,1.5
F6915G12,0100DA,2
F6915G12,0124,2
F6915G12,A010,72
F6915G12,A210,93
F6915G9,0026,1.44
F6915G9,0026001,1.44
F6916G4,0010,2
F6916G4,0017CCE,2
F6916G4,0017HAE,24
F6916G4,0017LAE,24
F6916G4,0017REQ,4
F6916G4,0024,69
F6916G4,0082,16
F6916G4,0086,935.7735099
F6916G4,0086,935.7735099
F6916G4,0086,935.7735099
F6916G4,0086AXC,315.6543046
F6916G4,0086AXC,315.6543046
F6916G4,0086AZC,55
F6916G4,0086CBC,1
F6916G4,0086CDC,13.5
F6916G4,0086CDC,13.5
F6916G4,0086F2C,277.6503311
F6916G4,0086F2C,277.6503311
F6916G4,0086F9A,259.3165563
F6916G4,0086F9C,288.005298
F6916G4,0086F9C,288.005298
F6916G4,0086FWA,261.986755
F6916G4,0086FWC,306.005298
F6916G4,0086FWC,306.005298
F6916G4,0086FXC,275.3178808
F6916G4,0086FXC,275.3178808
F6916G4,0086GDC,274.4907285
F6916G4,0086GDC,274.4907285
F6916G4,0086GGC,12
F6916G4,0086H6C,291.492053
F6916G4,0086H6C,291.492053
F6916G4,0086H7A,259.3165563
F6916G4,0086H7C,282.992053
F6916G4,0086H7C,282.992053
F6916G4,0086HDA,262.6516556
F6916G4,0086HDA,262.6516556
F6916G4,0086HDC,308.5
F6916G4,0086HDC,308.5
F6916G4,0086HGC,279.492053
F6916G4,0086HGC,279.492053
F6916G4,0086HJC,279.6582781
F6916G4,0086HJC,279.6582781
F6916G4,0086HYC,288.8298013
F6916G4,0086HYC,288.8298013
F6916G4,0086JPC,278.1569536
F6916G4,0086JPC,278.1569536
F6916G4,0086JSC,285.6569536
F6916G4,0086JSC,285.6569536
F6916G4,0086JSC,285.6569536
F6916G4,0086KYC,289.3231788
F6916G4,0086KYC,289.3231788
F6916G4,0086LCC,4
F6916G4,0086LCC,4
F6916G4,0086LDC,8
F6916G4,0086LDC,8
F6916G4,0086LKC,16
F6916G4,0086LKC,16
F6916G4,0086LTC,35.5
F6916G4,0086LTC,35.5
F6916G4,0086LZC,19
F6916G4,0086LZC,19
F6916G4,0086NIC,11
F6916G4,0086NIC,11
F6916G4,0086NJC,3
F6916G4,0086NKC,10
F6916G4,0086TXC,38.5
F6916G4,0086TXC,38.5
F6916G4,0086VEC,276.3337748
F6916G4,0086VEC,276.3337748
F6916G4,0086VWC,292.5066225
F6916G4,0086VWC,292.5066225
F6916G4,0086W3C,3
F6916G4,0086W8C,1
F6916G4,0086XMC,8.5
F6916G4,0086ZEC,21
F6916G4,0104,14
F6916G4,0124,6
F6916G4,0124BBE,0.5
F6916G4,0124BEE,2
F6916G4,0124BFE,2
F6916G4,0124BXE,16.5
F6916G4,0124FBE,16.5
F6916G4,0124FCE,15.5
F6916G4,0124FUE,3
F6916G4,0124GBE,17.5
F6916G4,0301001,51
F6916G4,0305,12
F6916G4,0313,68
F6916G4,0314,22
F6916G4,0331,4
F6916G4,0331BNE,2
F6916G4,0331EHE,5
F6916G4,0331FAE,0.5
F6916G4,0331GCE,5
F6916G4,0331GNE,1
F6916G4,0401,110.9744681
F6916G4,0401001,100.3531915
F6916G4,0414,27
F6916G4,0414CDE,1
F6916G4,0414CSE,6
F6916G4,0415,49
F6916G4,0416,4
F6916G4,0417,6
F6916G4,0420,12
F6916G4,0422,9
F6916G4,0424,52
F6916G4,0425,20
F6916G4,0434,8
F6916G4,0436,2
F6916G4,0445,77.5
F6916G4,0462,7
F6916G4,0463,55.5
F6916G4,0471,4
F6916G4,0474,2
F6916G4,0477,20
F6916G4,0481001,29
F6916G4,0492001,44
F6916G4,0507,4
F6916G4,0507VD,22.5
F6916G4,0507VD,22.5
F6916G4,0509,2
F6916G4,0509VD,19
F6916G4,0509VD,19
F6916G4,0509VDS,1
F6916G4,0512,29
F6916G4,0557,7
F6916G4,0557VDS,1
F6916G4,0559,102.826087
F6916G4,0559001,76.39130435
F6916G4,0566,14.9
F6916G4,0570,5
F6916G4,0572,2
F6916G4,0606,3
F6916G4,0607,6
F6916G4,0607VD,4
F6916G4,0637,3
F6916G4,0637VDS,1
F6916G4,0701,12
F6916G4,0702,7.5
F6916G4,0703,15
F6916G4,0717,16.5
F6916G4,0719,12.7
F6916G4,0901,23
F6916G4,0909,12
F6916G4,0910,54
F6916G4,0915,60
F6916G4,0918,49
F6916G4,0922,245
F6916G4,0926,131
F6916G4,0929VDA,4
F6916G4,0931VDS,1
F6916G4,0961,83
F6916G4,0962,120
F6916G4,0963,36
F6916G4,0965,56
F6916G4,0968,11
F6916G4,0968VD,1
F6916G4,0968VDS,4.5
F6916G4,0983,51
F6916G4,0991,356
F6916G4,0991VD,124.5
F6916G4,0991VD,124.5
F6916G4,0991VD,124.5
F6916G4,0992,35
F6916G4,0992VD,13
F6916G4,0992VD,13
F6916G4,1003,1
F6916G4,1019,1
F6916G4,1044,2
F6916G4,1044VD,1.5
F6916G4,1047,14
F6916G4,1047VD,19
F6916G4,1047VD,19
F6916G4,1047VD,19
F6916G4,1047VDS,1
F6916G4,1082,2
F6916G4,1082VD,10
F6916G4,1103,28.5
F6916G4,1104,141
F6916G4,1105,192
F6916G4,1112,200.4387097
F6916G4,1112001,116.9806452
F6916G4,1121,4
F6916G4,1121VD,16.5
F6916G4,1127,80
F6916G4,1159,3
F6916G4,1195,3.5
F6916G4,1213,6
F6916G4,1214,10.3
F6916G4,1215VD,1.5
F6916G4,1625VDS,1
F6916G4,1643,8
F6916G4,557T,97
F6916G4,557TVD,12
F6916G4,918T,76
F6916G4,969G,46
F6916G4,969L,1
F6916G4,969W,82
F6916G4,A010,465.8
F6916G4,A010002,135.4
F6916G4,A010PC,33.4
F6916G4,A010PCA,14
F6916G4,A010PCB,21.5
F6916G4,A014,45
F6916G4,A019,90
F6916G4,A019VD,1
F6916G4,A035,382
F6916G4,A035VD,13
F6916G4,A035VD,13
F6916G4,A041VDS,1
F6916G4,A053,83
F6916G4,A062,37.5
F6916G4,A108VDS,2
F6916G4,A122VDS,0.5
F6916G4,A179,2
F6916G4,A210,902.7
F6916G4,A210002,231.9
F6916G5,1303,233.9
F6916G5,1303001,283.9
F6916G5,1305001,235
F6916G5,1305002,133.4
F6916G6,0024,13.38181818
F6916G6,0024001,11.05454545
F6916G6,0100AA,2.5
F6916G6,0445,15
F6916G6,0463001,8
F6916G6,4108,52
F6916G6,A010,63.44565217
F6916G6,A010001,34.75
F6916G6,A010002,23.23913043
F6916G6,A010PC,21
F6916G6,A210,427.916129
F6916G6,A210001,211.683871
F6916G7,0010,2
F6916G7,0024,22.98181818
F6916G7,0024001,13.67272727
F6916G7,0024PRE,2
F6916G7,0100AA,1
F6916G7,0100JA,4
F6916G7,A010001,10
F6916G7,A010PC,3
F6916G8,0010,3
F6916G8,0024,16
F6916G8,0024PRE,8
F6916G8,0100AA,2
F6916G8,A010,82
F6916G8,A010PC,27
F6916G9,0010,10
F6916G9,0024,12.90909091
F6916G9,0024001,10
F6916G9,0100SSF,4
F6916G9,0404,9
F6916G9,0404,9
F6916G9,0797,12.5
F6916G9,1403,19.5
F6916G9,A010,23.72307692
F6916G9,A010002,17.07692308
F6916G9,A010PC,27
F6917G6,0100AA,1
F6917G6,0404,10
F6917G6,0705,2.5
F6917G6,0797,2
F6917G6,1305,4
F6917G6,1403,11
F6917G6,A010,25.9
F6917G6,A010PC,15.05
F6917G6,A209,3
F6919G2,A010,1
F6919G2,A010PC,33
F6919G3,0017CIE,1
F6919G3,0017CMEA,10
F6919G3,0100TCC,12
F6919G3,0124BQEA,1.5
F6919G3,0124FIEA,1.5
F6919G3,0301,6
F6919G3,0401,32.5
F6919G3,0414,0.5
F6919G3,0414CDE,3.5
F6919G3,0414HYE,1.1
F6919G3,0445,8
F6919G3,0462001,19
F6919G3,0463,8
F6919G3,0805,22
F6919G3,A010,3.085714286
F6919G3,A010001,3.085714286
F6919G3,A010PC,11
F6919G3,A014,7
F6919G3,A035001,16.5
F6919G3,A035VDA,3
F6919G3,A210,398.8120482
F6919G3,A210001,261.9831325
F6919G4,0017CEE,1
F6919G4,0017CIE,1
F6919G4,0017CME,25
F6919G4,0017EOE,3
F6919G4,0100TCC,10
F6919G4,0124,3
F6919G4,0124BCE,1
F6919G4,0124BXE,5.3
F6919G4,0124FCE,5.3
F6919G4,0124FUE,2
F6919G4,0301,3
F6919G4,0414CDE,2
F6919G4,0414HYE,4
F6919G4,0445,4.5
F6919G4,0463,4.5
F6919G4,0805,30
F6919G4,A010,2
F6919G4,A010CBM,5
F6919G4,A010PC,13.5
F6919G4,A014,1.5
F6919G4,A035,4.5
F6919G4,A035VD,12.5
F6919G4,A062,2.5
F6919G4,A210,17.96470588
F6919G4,A210001,9.211764706
F6919G5,A010,9
F6919G5,A210,8
F6920G2,0100AA,1
F6920G2,1503,135.5
F6931G4,0010,1
F6931G4,0414001,4
F6931G4,0414CLEA,4.5
F6931G4,0426001,31.5
F6931G4,A010,117.47
F6931G4,A010001,75.19
F6931G4,A068001,23
F6931G4,A068001,23
F6931G4,A068VDA,39.5
F6931G4,A210,191.5263158
F6931G4,A210,191.5263158
F6931G4,A210001,135.6118421
F6931G9,0010,3
F6931G9,0024,6
F6931G9,A010,66.5
F6931G9,A010,66.5
F6931G9,A210,41.5
F6932G8,0010,2
F6932G8,0404,6
F6932G8,0797,62
F6932G8,A010,25
F6932G8,A010PC,22
F6932G9,0100AA,1
F6932G9,0404,36.2
F6932G9,0797001,2
F6937G7,0010,6
F6937G7,0024,6
F6937G7,0100AA,1.5
F6937G7,A010,19
F6937G7,A210,5
F6937G8,0010,7
F6937G8,0024,10
F6937G8,0100AA,1
F6937G8,A010,54
F6937G8,A210,16
F6943G5,0512,12.28571429
F6943G5,0512BEEA,10.85714286
F6943G5,0513001,40
F6943G5,0701,20
F6943G5,0703,10.5
F6943G5,A010PCA,8.5
F6945G2,0103,83.86415094
F6945G2,0103001,74.62641509
F6946G10,0100AA,1.5
F6946G10,0703,67.9
F6951G2,0513,111
F6953G2,0017BTE,12
F6953G2,0017CBE,2
F6953G2,0017CCE,3
F6953G2,0017CEE,3
F6953G2,0017CGE,2
F6953G2,0017CHE,2
F6953G2,0017CME,2
F6953G2,0017EZE,0.5
F6953G2,0017HFE,2
F6953G2,0017HLE,0.5
F6953G2,0082,8
F6953G2,0086,5
F6953G2,0086A3C,5
F6953G2,0086CKC,6
F6953G2,0086EAC,6
F6953G2,0086ECC,5
F6953G2,0086ESC,5
F6953G2,0086H6C,7
F6953G2,0086KYC,1
F6953G2,0086LDC,1
F6953G2,0086LTC,1
F6953G2,0086LZC,1
F6953G2,0086NIC,1
F6953G2,0086NJC,6
F6953G2,0086QUC,4
F6953G2,0086RXC,4
F6953G2,0086TXC,1
F6953G2,0086W8C,1
F6953G2,0124BBE,2
F6953G2,0124BEE,0.5
F6953G2,0124BFE,0.5
F6953G2,0124BGE,2
F6953G2,0124BPE,0.5
F6953G2,0124BQE,2
F6953G2,0124BSE,4
F6953G2,0124BXE,1
F6953G2,0124CEE,0.5
F6953G2,0124EWE,2
F6953G2,0124EXE,2
F6953G2,0124FCE,1
F6953G2,0124FUE,1
F6953G2,0124FVE,1
F6953G2,0124GBE,1
F6953G2,0124IBE,1.5
F6953G2,0306,12
F6953G2,0313,11
F6953G2,0326,21
F6953G2,0331,19
F6953G2,0331ALE,2
F6953G2,0331ANE,1
F6953G2,0331BDE,1
F6953G2,0331BEE,2
F6953G2,0331DDE,3
F6953G2,0331EHE,0.5
F6953G2,0331FUE,2
F6953G2,0331GCE,0.5
F6953G2,0331GPE,1
F6953G2,0414,14
F6953G2,0414CDE,4
F6953G2,0414DCE,2
F6953G2,0445,38.5
F6953G2,0445,38.5
F6953G2,0463,28
F6953G2,0474,16
F6953G2,0507VDS,5.5
F6953G2,0509VDS,5.5
F6953G2,0513,17.8
F6953G2,0566,10.5
F6953G2,0601VDS,5.5
F6953G2,0703,8.5
F6953G2,0911VDS,7.5
F6953G2,0911VDS,7.5
F6953G2,0991,8
F6953G2,0991VDS,5.5
F6953G2,1082VDS,5.5
F6953G2,1121VD,1
F6953G2,1121VDS,3.5
F6953G2,1213VD,1
F6953G2,1213VDS,5.5
F6953G2,1643VD,4
F6953G2,1643VDS,5.5
F6953G2,557TVD,1
F6953G2,557TVDS,5.5
F6953G2,A010,29.1
F6953G2,A010001,23.1
F6953G2,A010PC,19
F6953G2,A010PCA,44
F6953G2,A010PCB,4
F6953G2,A019,2
F6953G2,A019VD,1
F6953G2,A019VDS,4.5
F6953G2,A108VDS,7
F6953G2,A204,1
F6953G2,A204VDS,28.5
F6953G2,A210,297.5
F6955G3,0086,16
F6955G3,0086B2C,0.5
F6955G3,0086NIC,1
F6955G3,0124,3
F6955G3,0124FLE,10
F6955G3,0301001,2.5
F6955G3,0401,26.1
F6955G3,0445001,31.5
F6955G3,0445001,31.5
F6955G3,0463001,12
F6955G3,0463001,12
F6955G3,0548,8
F6955G3,1127001,2
F6955G3,1155001,2
F6955G3,1159001,0.5
F6955G3,1213VD,1
F6955G3,A010,11.5
F6955G3,A010,11.5
F6955G3,A010ADE,1
F6955G3,A062001,4
F6955G3,A210,14.5
F6955G3,A210,14.5
