desc_frameFam,id_frame,id_project,id_req,id_baseReq,id_tparent,date_contractStart,date_issueFMI,desc_projectState
7/1FA,7FA.03,F5523G29,FK1G,FK1G,367A5523G029,11/17/2014,04/02/2015,Complete
7/1FA,7FA.03,F6648G5,FK1G,FK1G,367A6648G005,12/09/2013,03/05/2014,Complete
7/1FA,7FA.03,F5531G8,FK1G,FK1G,367A5531G008,06/20/2016,03/02/2017,Active
7/1FA,7FA.03,F6883G15,FK1G,FK1G,367A6883G015,06/06/2014,02/23/2015,Complete
7/1FA,7FA.03,F6255G8,FK1G,FK1G,367A6255G008,02/07/2014,03/19/2014,Complete
7/1FA,7FA.03,F6218G10,FK1G,FK1G,367A6218G010,06/14/2016,09/22/2016,Complete
7/1FA,7FA.03,F5815G10,FK1G,FK1G,367A5815G010,01/19/2017,04/06/2017,Complete
7/1FA,7FA.03,F3771G11,FK1G,FK1G,367A3771G011,12/01/2015,02/26/2016,Complete
7/1FA,7FA.03,F7448G5,FK1G,FK1G,367A7448G005,09/13/2016,11/02/2016,Complete
7/1FA,7FA.03,F5596G7,FK1G,FK1G,367A5596G007,04/04/2014,06/25/2014,Complete
7/1FA,7FA.03,F6843G5,FK1G,FK1G,367A6843G005,11/12/2013,03/19/2014,Complete
7/1FA,7FA.03,F6744G11,FK1G,FK1G,367A6744G011,12/18/2014,01/21/2015,Complete
7/1FA,7FA.03,F5435G28,FK1G,FK1G,367A5435G028,10/12/2016,11/08/2016,Complete
7/1FA,7FA.03,F5524G7,FK1G,FK1G,367A5524G007,11/04/2014,05/02/2016,Complete
7/1FA,7FA.03,F6213G8,FK1G,FK1G,367A6213G008,03/07/2017,05/10/2017,Complete
7/1FA,7FA.03,F6555G3,FK1G,FK1G,367A6555G003,05/11/2015,07/21/2015,Complete
7/1FA,7FA.03,F7017G10,FK1G,FK1G,367A7017G010,02/19/2016,08/15/2016,Complete
7/1FA,7FA.03,F6643G17,FK1G,FK1G,367A6643G017,07/22/2013,09/26/2013,Complete
7/1FA,7FA.03,F5136G5,FK1G,FK1G,367A5136G005,10/03/2014,03/13/2015,Complete
7/1FA,7FA.03,F7366G1,FK1G,FK1G,367A7366G001,02/22/2014,05/01/2014,Complete
7/1FA,7FA.03,F7039G5,FK1G,FK1G,367A7039G005,12/12/2014,03/10/2015,Complete
7/1FA,7FA.03,F5815G9,FK1G,FK1G,367A5815G009,01/11/2017,04/06/2017,Complete
7/1FA,7FA.03,F5772G15,FK1G,FK1G,367A5772G015,03/31/2016,05/26/2016,Complete
7/1FA,7FA.03,F6081G16,FK1G,FK1G,367A6081G016,11/25/2014,02/18/2015,Complete
7/1FA,7FA.03,F7308G6,FK1G,FK1G,367A7308G006,05/22/2015,02/26/2016,Active
7/1FA,7FA.03,F7259G8,FK1G,FK1G,367A7259G008,09/05/2016,01/17/2017,Complete
7/1FA,7FA.03,F7017G11,FK1G,FK1G,367A7017G011,02/19/2016,10/18/2016,Complete
7/1FA,7FA.03,F6647G4,FK1G,FK1G,367A6647G004,11/16/2015,03/21/2016,Complete
7/1FA,7FA.03,F6134G4,FK1G,FK1G,367A6134G004,01/07/2014,02/20/2014,Complete
7/1FA,7FA.03,F6790G7,FK1G,FK1G,367A6790G007,11/22/2014,03/04/2015,Complete
7/1FA,7FA.03,F5524G8,FK1G,FK1G,367A5524G008,10/11/2016,02/02/2017,Complete
7/1FA,7FA.03,F7075G12,FK1G,FK1G,367A7075G012,09/27/2014,01/12/2015,Cancel
7/1FA,7FA.03,F6694G7,FK1G,FK1G,367A6694G007,10/03/2013,11/06/2013,Complete
7/1FA,7FA.03,F6590G5,FK1G,FK1G,367A6590G005,01/06/2017,08/14/2017,Active
7/1FA,7FA.03,F7308G8,FK1G,FK1G,367A7308G008,09/01/2015,02/03/2016,Complete
7/1FA,7FA.03,F6206G2,FK1G,FK1G,367A6206G002,06/03/2016,09/02/2016,Complete
7/1FA,7FA.03,F5785G10,FK1G,FK1G,#N/A,05/22/2017,09/15/2017,Active
7/1FA,7FA.03,F7360G12,FK1G,FK1G,#N/A,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6212G15,FK1G,FK1G,#N/A,05/09/2017,09/19/2017,Active
7/1FA,7FA.03,F7308G7,FK1G,FK1G,367A7308G007,05/22/2015,08/24/2016,Active
7/1FA,7FA.03,F7319G2,FK1G,FK1G,367A7319G002,02/03/2015,04/24/2015,Complete
7/1FA,7FA.03,F6002G14,FK1G,FK1G,367A6002G014,09/28/2016,10/06/2016,Complete
7/1FA,7FA.03,F5530G11,FK1S,FK1S,367A5530G011,03/27/2013,05/13/2013,Complete
7/1FA,7FA.03,F7360G12,FK1Z,FK1Z,#N/A,#N/A,#N/A,#N/A
7/1FA,7FA.03,F5714G7,FK1Z,FK1Z,#N/A,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6348G18,FK2D,FK2D,367A6348G018,02/25/2016,03/01/2017,Complete
7/1FA,7FA.03,F6747G14,FK2D,FK2D,367A6747G014,12/19/2014,08/20/2015,Complete
7/1FA,7FA.03,F6791G7,FK2D,FK2D,367A6791G007,04/08/2013,03/07/2014,Complete
7/1FA,7FA.03,F6229G25,FK2D,FK2D,367A6229G025,10/29/2014,09/15/2015,Complete
7/1FA,7FA.03,F6159G10,FK2D,FK2D,367A6159G010,12/20/2014,04/24/2015,Complete
7/1FA,7FA.03,F6516G6,FK2D,FK2D,367A6516G006,04/11/2013,07/08/2013,Complete
7/1FA,7FA.03,F7075G8,FK2D,FK2D,367A7075G008,09/19/2014,12/03/2014,Complete
7/1FA,7FA.03,F5959G14,FK2D,FK2D,367A5959G014,12/22/2015,12/29/2016,Complete
7/1FA,7FA.03,F4275G7,FK2D,FK2D,367A4275G007,03/31/2015,08/16/2016,Complete
7/1FA,7FA.03,F6791G9,FK2D,FK2D,367A6791G009,09/18/2013,03/10/2015,Complete
7/1FA,7FA.03,F4979G9,FK2D,FK2D,367A4979G009,08/19/2015,12/22/2015,Complete
7/1FA,7FA.03,F7288G12,FK2D,FK2D,367A7288G012,10/30/2014,02/16/2016,Complete
7/1FA,7FA.03,F5136G7,FK2D,FK2D,367A5136G007,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6744G13,FK2D,FK2D,367A6744G013,10/15/2015,03/31/2016,Complete
7/1FA,7FA.03,F6348G17,FK2D,FK2D,367A6348G017,02/23/2016,09/22/2016,Complete
7/1FA,7FA.03,F7075G7,FK2D,FK2D,367A7075G007,05/09/2014,08/26/2014,Complete
7/1FA,7FA.03,F6464G4,FK2D,FK2D,367A6464G004,#N/A,#N/A,#N/A
7/1FA,7FA.03,F7075G10,FK2D,FK2D,367A7075G010,09/19/2014,05/05/2015,Complete
7/1FA,7FA.03,F7084G3,FK2D,FK2D,367A7084G003,12/12/2013,05/08/2014,Complete
7/1FA,7FA.03,F5658G8,FK2D,FK2D,367A5658G008,02/09/2015,04/13/2015,Complete
7/1FA,7FA.03,F6655G14,FK2D,FK2D,367A6655G014,11/04/2016,02/28/2017,Active
7/1FA,7FA.03,F5951G12,FK2D,FK2D,367A5951G012,02/09/2016,05/18/2016,Complete
7/1FA,7FA.03,F4979G11,FK2D,FK2D,367A4979G011,02/12/2016,01/11/2017,Complete
7/1FA,7FA.03,F6156G14,FK2D,FK2D,367A6156G014,06/26/2014,08/27/2014,Complete
7/1FA,7FA.03,F6783G1,FK2D,FK2D,367A6783G001,06/02/2015,09/03/2015,Complete
7/1FA,7FA.03,F6348G16,FK2D,FK2D,367A6348G016,07/02/2014,09/29/2014,Complete
7/1FA,7FA.03,F5786G13,FK2D,FK2D,367A5786G013,07/30/2015,11/10/2015,Complete
7/1FA,7FA.03,F6156G13,FK2D,FK2D,367A6156G013,06/11/2014,09/25/2014,Complete
7/1FA,7FA.03,F6589G5,FK2D,FK2D,367A6589G005,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6348G15,FK2D,FK2D,367A6348G015,04/30/2014,06/10/2014,Archive
7/1FA,7FA.03,F6791G13,FK2D,FK2D,367A6791G013,07/31/2015,11/04/2015,Complete
7/1FA,7FA.03,F6880G6,FK4F,FK4F,#N/A,06/30/2017,10/17/2017,Active
7/1FA,7FA.03,F6206G2,FK4F,FK4F,367A6206G002,06/03/2016,09/02/2016,Complete
7/1FA,7FA.03,F6694G16,FK5D,FK5D,367A6694G016,04/18/2016,05/25/2017,Active
7/1FA,7FA.03,F6694G19,FK5D,FK5D,367A6694G019,#N/A,#N/A,#N/A
7/1FA,7FA.03,F5714G7,FK5F,FK5F,#N/A,#N/A,#N/A,#N/A
7/1FA,7FA.03,F7006G45,FK5G,FK5G,367A7006G045,02/25/2014,09/09/2014,Complete
7/1FA,7FA.03,F7006G51,FK5G,FK5G,367A7006G051,11/04/2014,08/17/2015,Active
7/1FA,7FA.03,F7006G52,FK5G,FK5G,367A7006G052,03/27/2015,08/25/2015,Complete
7/1FA,7FA.03,F6144G3,FK5P,FK5P,367A6144G003,01/23/2013,09/19/2013,Complete
7/1FA,7FA.03,F6014G9,FK5P,FK5P,367A6014G009,12/31/2012,04/24/2013,Complete
7/1FA,7FA.03,F6144G5,FK5P,FK5P,367A6144G005,06/27/2013,09/17/2013,Complete
7/1FA,7FA.03,F6212G15,FK5R,FK5R,#N/A,05/09/2017,09/19/2017,Active
7/1FA,7FA.03,F7360G12,FK5R,FK5R,#N/A,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6132G13,FK6P,FK6P,#N/A,04/26/2017,09/15/2017,Active
7/1FA,7FA.03,F7266G7,FK6P,FK6P,367A7266G007,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6156G15,FK6P,FK6P,#N/A,06/20/2017,08/17/2017,Active
7/1FA,7FA.03,F7266G8,FK6P,FK6P,#N/A,#N/A,#N/A,#N/A
7/1FA,7FA.03,F5991G15,FK6P,FK6P,367A5991G015,01/16/2017,03/24/2017,Active
7/1FA,7FA.03,F7360G12,FK6P,FK6P,#N/A,#N/A,#N/A,#N/A
7/1FA,7FA.03,F5815G9,FK6P,FK6P,367A5815G009,01/11/2017,04/06/2017,Complete
7/1FA,7FA.03,F7360G4,FK6P,FK6P,367A7360G004,#N/A,#N/A,#N/A
7/1FA,7FA.03,F5658G10,FK6P,FK6P,367A5658G010,05/19/2016,08/01/2017,Active
7/1FA,7FA.03,F7360G15,FK6P,FK6P,367A7360G015,01/26/2016,01/05/2017,Active
7/1FA,7FA.03,F6695G18,FK7G,FK7G,367A6695G018,09/02/2015,12/21/2015,Complete
7/1FA,7FA.03,F6632G8,FK7G,FK7G,367A6632G008,08/12/2016,09/22/2016,Complete
7/1FA,7FA.03,F7042G3,FK7G,FK7G,367A7042G003,09/22/2015,02/24/2016,Active
7/1FA,7FA.03,F6218G10,FK8G,FK8G,367A6218G010,06/14/2016,09/22/2016,Complete
7/1FA,7FA.03,F6791G11,FK8G,FK8G,367A6791G011,09/25/2013,01/29/2014,Complete
7/1FA,7FA.03,F5524G7,FK8G,FK8G,367A5524G007,11/04/2014,05/02/2016,Complete
7/1FA,7FA.03,F6582G7,FK8G,FK8G,367A6582G007,02/18/2016,11/08/2016,Active
7/1FA,7FA.03,F6719G2,FK8G,FK8G,367A6719G002,02/01/2013,11/20/2013,Complete
7/1FA,7FA.03,F7055G9,FK8G,FK8G,367A7055G009,01/20/2016,09/01/2016,Complete
7/1FA,7FA.03,F7405G2,FK8G,FK8G,367A7405G002,11/15/2013,08/05/2015,Complete
7/1FA,7FA.03,F4275G7,FK8G,FK8G,367A4275G007,03/31/2015,08/16/2016,Complete
7/1FA,7FA.03,F6441G18,FK8G,FK8G,#N/A,03/30/2017,05/26/2017,Complete
7/1FA,7FA.03,F5834G4,FK8G,FK8G,367A5834G004,10/31/2012,04/11/2013,Complete
7/1FA,7FA.03,F7405G1,FK8G,FK8G,367A7405G001,11/14/2013,12/07/2015,Active
7/1FA,7FA.03,F6646G2,FK8H,FK8H,367A6646G002,03/16/2016,09/20/2016,Complete
7/1FA,7FA.03,F6018G7,FK8H,FK8H,367A6018G007,05/16/2016,02/17/2017,Complete
7/1FA,7FA.03,F7360G15,FK8H,FK8H,367A7360G015,01/26/2016,01/05/2017,Active
7/1FA,7FA.03,F6792G5,FK8H,FK8H,367A6792G005,07/14/2016,10/12/2017,Active
7/1FA,7FA.03,F6516G9,FK8H,FK8H,367A6516G009,03/10/2017,09/25/2017,Active
7/1FA,7FA.03,F6018G9,FK8H,FK8H,367A6018G009,09/06/2016,01/20/2017,Complete
7/1FA,7FA.03,F6694G19,FK8H,FK8H,367A6694G019,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6018G6,FK8H,FK8H,367A6018G006,04/20/2016,09/08/2016,Active
7/1FA,7FA.03,F6655G12,FK8H,FK8H,367A6655G012,07/09/2015,08/01/2017,Active
7/1FA,7FA.03,F7360G4,FK8H,FK8H,367A7360G004,#N/A,#N/A,#N/A
7/1FA,7FA.03,F5531G8,FK8H,FK8H,367A5531G008,06/20/2016,03/02/2017,Active
7/1FA,7FA.03,F6883G18,FK8H,FK8H,#N/A,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6696G2,FK8H,FK8H,367A6696G002,05/12/2015,09/01/2015,Active
7/1FA,7FA.03,F6266G7,FK8H,FK8H,367A6266G007,04/05/2016,09/15/2016,Complete
7/1FA,7FA.03,F5785G9,FK8H,FK8H,367A5785G009,06/13/2016,04/07/2017,Active
7/1FA,7FA.03,F5832G3,FK8H,FK8H,367A5832G003,01/06/2017,08/21/2017,Active
7/1FA,7FA.03,F7266G7,FK8H,FK8H,367A7266G007,#N/A,#N/A,#N/A
7/1FA,7FA.03,F5714G7,FK8H,FK8H,#N/A,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6694G16,FK8H,FK8H,367A6694G016,04/18/2016,05/25/2017,Active
7/1FA,7FA.03,F5618G11,FK8H,FK8H,367A5618G011,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6018G8,FK8H,FK8H,367A6018G008,05/17/2016,12/19/2016,Complete
7/1FA,7FA.03,F7360G12,FK8H,FK8H,#N/A,#N/A,#N/A,#N/A
7/1FA,7FA.03,F5524G7,FK8H,FK8H,367A5524G007,11/04/2014,05/02/2016,Complete
7/1FA,7FA.03,F6590G5,FK8H,FK8H,367A6590G005,01/06/2017,08/14/2017,Active
7/1FA,7FA.03,F6655G14,FK8H,FK8H,367A6655G014,11/04/2016,02/28/2017,Active
7/1FA,7FA.03,F5524G7,FK8K,FK8K,367A5524G007,11/04/2014,05/02/2016,Complete
7/1FA,7FA.03,F7084G6,FK8K,FK8K,367A7084G006,09/27/2015,04/29/2016,Complete
7/1FA,7FA.03,F7084G7,FK8K,FK8K,367A7084G007,09/27/2015,09/16/2016,Complete
7/1FA,7FA.03,F5524G7,FK8Q,FK8Q,367A5524G007,11/04/2014,05/02/2016,Complete
7/1FA,7FA.03,F7259G8,FK8S,FK8S,367A7259G008,09/05/2016,01/17/2017,Complete
7/1FA,7FA.03,F6909G3,FK8X,FK8X,367A6909G003,04/16/2013,11/21/2013,Complete
7/1FA,7FA.03,F6291G20,FK8X,FK8X,367A6291G020,07/31/2015,01/06/2017,Complete
7/1FA,7FA.03,F6402G6,FK8X,FK8X,367A6402G006,10/03/2014,10/20/2015,Complete
7/1FA,7FA.03,F7405G1,FK8X,FK8X,367A7405G001,11/14/2013,12/07/2015,Active
7/1FA,7FA.03,F6065G6,FK8X,FK8X,367A6065G006,05/15/2015,08/26/2016,Complete
7/1FA,7FA.03,F7324G5,FK8X,FK8X,367A7324G005,05/04/2015,07/11/2016,Complete
7/1FA,7FA.03,F7444G1,FK8X,FK8X,367A7444G001,11/04/2013,04/11/2014,Complete
7/1FA,7FA.03,F7405G2,FK8X,FK8X,367A7405G002,11/15/2013,08/05/2015,Complete
7/1FA,7FA.03,F6781G3,FK8X,FK8X,367A6781G003,11/02/2015,03/16/2017,Active
7/1FA,7FA.03,F6801G5,FK8X,FK8X,367A6801G005,09/16/2013,12/13/2013,Complete
7/1FA,7FA.03,F6206G3,FK8X,FK8X,367A6206G003,06/10/2016,01/18/2017,Complete
7/1FA,7FA.03,F7324G3,FK8X,FK8X,367A7324G003,03/08/2013,01/17/2014,Complete
7/1FA,7FA.03,F6892G6,FK8X,FK8X,367A6892G006,01/27/2016,03/31/2017,Complete
7/1FA,7FA.03,F5932G9,FK8X,FK8X,367A5932G009,04/30/2015,09/02/2015,Complete
7/1FA,7FA.03,F6880G6,FK8X,FK8X,#N/A,06/30/2017,10/17/2017,Active
7/1FA,7FA.03,F5531G8,FK8X,FK8X,367A5531G008,06/20/2016,03/02/2017,Active
7/1FA,7FA.03,F7324G4,FK8X,FK8X,367A7324G004,05/04/2015,01/27/2016,Complete
7/1FA,7FA.03,F7324G6,FK8X,FK8X,367A7324G006,05/04/2015,09/26/2016,Complete
7/1FA,7FA.03,F7131G7,FK9A,FK9A,367A7131G007,01/16/2014,05/30/2014,Complete
7/1FA,7FA.03,F6792G5,FK9A,FK9A,367A6792G005,07/14/2016,10/12/2017,Active
7/1FA,7FA.03,F7299G2,FK9A,FK9A,367A7299G002,11/05/2012,05/01/2013,Complete
7/1FA,7FA.03,F6919G2,FK9A,FK9A,367A6919G002,02/27/2014,04/02/2014,Complete
7/1FA,7FA.03,F6666G18,FK9A,FK9A,367A6666G018,01/11/2017,09/25/2017,Active
7/1FA,7FA.03,F7444G2,FK9A,FK9A,367A7444G002,11/27/2013,04/11/2014,Complete
7/1FA,7FA.03,F7053G10,FK9A,FK9A,367A7053G010,05/02/2016,09/01/2017,Active
7/1FA,7FA.03,F7055G9,FK9A,FK9A,367A7055G009,01/20/2016,09/01/2016,Complete
7/1FA,7FA.03,F6971G16,FK9A,FK9A,367A6971G016,09/24/2014,10/20/2016,Complete
7/1FA,7FA.03,F6843G5,FK9A,FK9A,367A6843G005,11/12/2013,03/19/2014,Complete
7/1FA,7FA.03,F6791G7,FK9A,FK9A,367A6791G007,04/08/2013,03/07/2014,Complete
7/1FA,7FA.03,F6348G17,FK9A,FK9A,367A6348G017,02/23/2016,09/22/2016,Complete
7/1FA,7FA.03,F6836G10,FK9A,FK9A,367A6836G010,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6971G14,FK9A,FK9A,367A6971G014,08/04/2014,04/24/2015,Complete
7/1FA,7FA.03,F6747G16,FK9A,FK9A,367A6747G016,07/18/2016,03/16/2017,Active
7/1FA,7FA.03,F5531G8,FK9A,FK9A,367A5531G008,06/20/2016,03/02/2017,Active
7/1FA,7FA.03,F6582G7,FK9A,FK9A,367A6582G007,02/18/2016,11/08/2016,Active
7/1FA,7FA.03,F6156G14,FK9A,FK9A,367A6156G014,06/26/2014,08/27/2014,Complete
7/1FA,7FA.03,F6348G18,FK9A,FK9A,367A6348G018,02/25/2016,03/01/2017,Complete
7/1FA,7FA.03,F7006G41,FK9A,FK9A,367A7006G041,01/24/2013,11/12/2014,Complete
7/1FA,7FA.03,F7006G42,FK9A,FK9A,367A7006G042,01/25/2013,02/11/2015,Active
7/1FA,7FA.03,F5998G10,FK9A,FK9A,367A5998G010,11/12/2015,04/04/2016,Complete
7/1FA,7FA.03,F7299G1,FK9A,FK9A,367A7299G001,11/02/2012,02/27/2014,Complete
7/1FA,7FA.03,F6402G3,FK9A,FK9A,367A6402G003,#N/A,#N/A,#N/A
7/1FA,7FA.03,F7405G3,FK9A,FK9A,367A7405G003,01/31/2014,08/12/2015,Complete
7/1FA,7FA.03,F6589G5,FK9A,FK9A,367A6589G005,#N/A,#N/A,#N/A
7/1FA,7FA.03,F5748G7,FK9A,FK9A,367A5748G007,09/02/2014,10/08/2015,Complete
7/1FA,7FA.03,F6791G9,FK9A,FK9A,367A6791G009,09/18/2013,03/10/2015,Complete
7/1FA,7FA.03,F6747G14,FK9A,FK9A,367A6747G014,12/19/2014,08/20/2015,Complete
7/1FA,7FA.03,F6666G17,FK9A,FK9A,367A6666G017,12/02/2016,09/25/2017,Active
7/1FA,7FA.03,F6836G9,FK9A,FK9A,367A6836G009,09/15/2014,03/31/2015,Complete
7/1FA,7FA.03,F6464G4,FK9A,FK9A,367A6464G004,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6919G3,FK9A,FK9A,367A6919G003,03/04/2014,08/07/2014,Complete
7/1FA,7FA.03,F6002G13,FK9A,FK9A,367A6002G013,01/31/2014,05/07/2014,Complete
7/1FA,7FA.03,F7006G40,FK9A,FK9A,367A7006G040,01/24/2013,07/08/2015,Complete
7/1FA,7FA.03,F7405G4,FK9A,FK9A,367A7405G004,02/03/2014,08/12/2015,Complete
7/1FA,7FA.03,F7006G43,FK9A,FK9A,367A7006G043,05/20/2013,05/21/2015,Complete
7/1FA,7FA.03,F6218G9,FK9A,FK9A,367A6218G009,05/17/2013,10/08/2013,Complete
7/1FA,7FA.03,F5658G5,FK9A,FK9A,367A5658G005,06/18/2013,10/30/2013,Complete
7/1FA,7FA.03,F6646G2,FK9A,FK9A,367A6646G002,03/16/2016,09/20/2016,Complete
7/1FA,7FA.03,F6880G4,FK9A,FK9A,367A6880G004,07/25/2012,03/08/2013,Complete
7/1FA,7FA.03,F4979G11,FK9A,FK9A,367A4979G011,02/12/2016,01/11/2017,Complete
7/1FA,7FA.03,F4499G7,FK9A,FK9A,367A4499G007,#N/A,#N/A,#N/A
7/1FA,7FA.03,F3771G9,FK9A,FK9A,367A3771G009,06/16/2015,10/06/2015,Complete
7/1FA,7FA.03,F6156G13,FK9A,FK9A,367A6156G013,06/11/2014,09/25/2014,Complete
7/1FA,7FA.03,F6836G7,FK9A,FK9A,367A6836G007,01/23/2014,04/01/2015,Complete
7/1FA,7FA.03,F5530G14,FK9A,FK9A,367A5530G014,01/23/2015,03/29/2016,Active
7/1FA,7FA.03,F6200G13,FK9A,FK9A,367A6200G013,02/17/2014,09/10/2014,Complete
7/1FA,7FA.03,F5136G7,FK9A,FK9A,367A5136G007,#N/A,#N/A,#N/A
7/1FA,7FA.03,F5906G3,FK9A,FK9A,367A5906G003,06/05/2014,11/07/2014,Complete
7/1FA,7FA.03,F5959G14,FK9A,FK9A,367A5959G014,12/22/2015,12/29/2016,Complete
7/1FA,7FA.03,F4979G9,FK9A,FK9A,367A4979G009,08/19/2015,12/22/2015,Complete
7/1FA,7FA.03,F7299G3,FK9A,FK9A,367A7299G003,11/05/2012,04/03/2013,Complete
7/1FA,7FA.03,F5658G7,FK9A,FK9A,367A5658G007,07/19/2013,11/07/2013,Complete
7/1FA,7FA.03,F6478G13,FK9I,FK9I,367A6478G013,02/28/2013,04/26/2013,Complete
7/1FA,7FA.03,F7185G3,FK9I,FK9I,#N/A,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6820G11,FK9N,FK9N,#N/A,06/29/2017,09/18/2017,Active
7/1FA,7FA.03,F5832G3,FK9N,FK9N,367A5832G003,01/06/2017,08/21/2017,Active
7/1FA,7FA.03,F6590G5,FK9N,FK9N,367A6590G005,01/06/2017,08/14/2017,Active
7/1FA,7FA.03,F7405G2,FK9Q,FK9Q,367A7405G002,11/15/2013,08/05/2015,Complete
7/1FA,7FA.03,F7405G1,FK9Q,FK9Q,367A7405G001,11/14/2013,12/07/2015,Active
7/1FA,7FA.03,F6179G14,FK9S,FK9S,367A6179G014,01/27/2016,06/15/2016,Complete
7/1FA,7FA.03,F5786G14,FK9S,FK9S,367A5786G014,01/25/2016,04/27/2016,Complete
7/1FA,7FA.03,F5523G32,FK9S,FK9S,367A5523G032,07/31/2015,10/02/2015,Complete
7/1FA,7FA.03,F6791G14,FK9S,FK9S,367A6791G014,08/03/2015,10/19/2015,Complete
7/1FA,7FA.03,F7360G15,FK9S,FK9S,367A7360G015,01/26/2016,01/05/2017,Active
7/1FA,7FA.03,F7006G39,FK9S,FK9S,367A7006G039,01/02/2013,07/10/2014,Complete
7/1FA,7FA.03,F7006G56,FK9S,FK9S,#N/A,06/20/2017,09/12/2017,Active
7/1FA,7FA.03,F7006G38,FK9S,FK9S,367A7006G038,01/02/2013,07/10/2014,Complete
7/1FA,7FA.03,F6694G9,FK9S,FK9S,367A6694G009,08/06/2015,09/29/2015,Complete
7/1FA,7FA.03,F6739G9,FK9S,FK9S,367A6739G009,10/23/2015,03/23/2016,Complete
7/1FA,7FA.03,F6739G10,FK9S,FK9S,367A6739G010,10/23/2015,03/31/2016,Complete
7/1FA,7FA.03,F7006G37,FK9S,FK9S,367A7006G037,01/02/2013,08/22/2014,Complete
7/1FA,7FA.03,F7360G4,FK9S,FK9S,367A7360G004,#N/A,#N/A,#N/A
7/1FA,7FA.03,F5786G13,FK9S,FK9S,367A5786G013,07/30/2015,11/10/2015,Complete
7/1FA,7FA.03,F5786G16,FK9S,FK9S,367A5786G016,02/22/2017,04/26/2017,Complete
7/1FA,7FA.03,F6685G8,FK9S,FK9S,367A6685G008,08/17/2015,10/07/2015,Complete
7/1FA,7FA.03,F7006G43,FK9S,FK9S,367A7006G043,05/20/2013,05/21/2015,Complete
7/1FA,7FA.03,F6836G12,FK9S,FK9S,367A6836G012,08/04/2015,10/16/2015,Complete
7/1FA,7FA.03,F7266G8,FK9S,FK9S,#N/A,#N/A,#N/A,#N/A
7/1FA,7FA.03,F7338G4,FK9S,FK9S,367A7338G004,08/17/2015,11/05/2015,Complete
7/1FA,7FA.03,F6744G13,FK9S,FK9S,367A6744G013,10/15/2015,03/31/2016,Complete
7/1FA,7FA.03,F6002G15,FK9S,FK9S,367A6002G015,12/14/2016,03/13/2017,Complete
7/1FA,7FA.03,F7006G36,FK9S,FK9S,367A7006G036,01/02/2013,10/17/2013,Complete
7/1FA,7FA.03,F7360G12,FK9S,FK9S,#N/A,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6880G5,FK9S,FK9S,367A6880G005,08/05/2015,04/04/2016,Complete
7/1FA,7FA.03,F6919G5,FK9S,FK9S,367A6919G005,08/05/2015,10/13/2015,Complete
7/1FA,7FA.03,F7266G7,FK9S,FK9S,367A7266G007,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6791G8,FK9U,FK9U,367A6791G008,04/04/2013,12/09/2014,Active
7/1FA,7FA.03,F6791G15,FK9U,FK9U,367A6791G015,12/18/2015,10/04/2017,Active
7/1FA,7FA.03,F6065G6,FL3H,FL3H,367A6065G006,05/15/2015,08/26/2016,Complete
7/1FA,7FA.03,F6892G6,FL3H,FL3H,367A6892G006,01/27/2016,03/31/2017,Complete
7/1FA,7FA.03,F6402G6,FL3H,FL3H,367A6402G006,10/03/2014,10/20/2015,Complete
7/1FA,7FA.03,F6054G5,FM1K,FM1K,367A6054G005,10/04/2013,10/24/2014,Complete
7/1FA,7FA.03,F5772G13,FM1K,FM1K,367A5772G013,03/25/2014,06/12/2014,Complete
7/1FA,7FA.03,F6441G11,FM1K,FM1K,367A6441G011,04/17/2013,12/11/2014,Complete
7/1FA,7FA.03,F5934G14,FM1K,FM1K,367A5934G014,10/05/2012,09/09/2013,Complete
7/1FA,7FA.03,F6590G3,FM1K,FM1K,367A6590G003,06/18/2013,12/13/2013,Complete
7/1FA,7FA.03,F7288G5,FM1K,FM1K,367A7288G005,01/15/2014,06/16/2014,Complete
7/1FA,7FA.03,F6216G6,FM1K,FM1K,367A6216G006,10/30/2012,07/22/2013,Complete
7/1FA,7FA.03,F6402G6,FM1K,FM1K,367A6402G006,10/03/2014,10/20/2015,Complete
7/1FA,7FA.03,F6883G14,FM1K,FM1K,367A6883G014,01/24/2014,06/17/2014,Complete
7/1FA,7FA.03,F6685G5,FM1K,FM1K,367A6685G005,07/12/2013,12/03/2013,Complete
7/1FA,7FA.03,F7444G1,FM1K,FM1K,367A7444G001,11/04/2013,04/11/2014,Complete
7/1FA,7FA.03,F5459G4,FM1K,FM1K,367A5459G004,10/02/2013,09/29/2014,Complete
